Tiempo (s),Temperatura (°C),Temp. Máx (°C),Temp. Mín (°C)
0.5,22.478381734108552,25,20
1.0,22.697435645386577,25,20
1.5,22.671664597000927,25,20
2.0,22.671664597000927,25,20
2.5,22.68455012119375,25,20
3.0,22.697435645386577,25,20
3.5,22.697435645386577,25,20
4.0,22.68455012119375,25,20
4.5,22.68455012119375,25,20
5.0,22.697435645386577,25,20
5.5,22.697435645386577,25,30.0
6.0,22.826290887314826,32.0,30.0
6.5,22.826290887314826,32.0,30.0
7.0,22.852061935700476,32.0,30.0
7.5,22.83917641150765,32.0,30.0
8.0,22.83917641150765,32.0,30.0
8.5,22.8649474598933,32.0,30.0
9.0,22.903604032471776,32.0,30.0
9.5,22.903604032471776,32.0,30.0
10.0,22.955146129243076,32.0,30.0
10.5,22.955146129243076,32.0,30.0
11.0,22.955146129243076,32.0,30.0
11.5,22.9680316534359,32.4,30.0
12.0,23.006688226014376,32.4,30.0
12.5,23.058230322785676,32.4,30.0
13.0,23.084001371171325,32.4,30.0
13.5,23.084001371171325,32.4,30.0
14.0,23.09688689536415,32.4,30.0
14.5,23.187085564713925,32.4,30.0
15.0,23.19997108890675,32.4,30.0
15.5,23.212856613099575,32.4,30.0
16.0,23.212856613099575,32.4,30.0
16.5,23.315940806642175,32.4,30.0
17.0,23.328826330835,32.4,30.0
17.5,23.341711855027825,32.4,30.0
18.0,23.393253951799124,32.4,30.0
18.5,23.393253951799124,32.4,30.0
19.0,23.444796048570424,32.4,30.0
19.5,23.470567096956074,32.4,30.0
20.0,23.4834526211489,32.4,30.0
20.5,23.50922366953455,32.4,30.0
21.0,23.5865368146915,32.4,30.0
21.5,23.599422338884324,32.4,30.0
22.0,23.650964435655624,32.4,30.0
22.5,23.6896210082341,32.4,30.0
23.0,23.702506532426924,32.4,30.0
23.5,23.728277580812573,32.4,30.0
24.0,23.779819677583873,32.4,30.0
24.5,23.844247298547998,32.4,30.0
25.0,23.857132822740823,32.4,30.0
25.5,23.882903871126473,32.4,30.0
26.0,23.947331492090598,32.4,30.0
26.5,23.985988064669073,32.4,30.0
27.0,23.998873588861898,32.4,30.0
27.5,24.050415685633197,32.4,30.0
28.0,24.114843306597322,32.4,30.0
28.5,24.140614354982972,32.4,30.0
29.0,24.166385403368622,32.4,30.0
