Tiempo (s),Temperatura (°C),Temp. Máx (°C),Temp. Mín (°C)
0.5,22.542809355072677,25,20
1.0,22.7103211695794,25,20
1.5,22.7103211695794,25,20
2.0,22.697435645386577,25,20
2.5,22.73609221796505,25,20
3.0,22.7618632663507,25,20
3.5,22.78763431473635,25,20
4.0,22.813405363122,25,20
4.5,22.800519838929176,25,20
5.0,22.800519838929176,25,20
5.5,22.826290887314826,25,20
6.0,22.826290887314826,25,20
6.5,22.826290887314826,30.0,20
7.0,22.852061935700476,30.0,20
7.5,22.8649474598933,30.0,20
8.0,22.83917641150765,30.0,20
8.5,22.83917641150765,30.0,20
9.0,22.826290887314826,30.0,20
9.5,22.852061935700476,30.0,20
10.0,22.89071850827895,30.0,20
10.5,22.877832984086126,30.0,20
11.0,22.877832984086126,30.0,29.0
11.5,23.032459274400026,30.0,29.0
12.0,23.032459274400026,30.0,29.0
12.5,23.04534479859285,30.0,29.0
13.0,23.0711158469785,30.0,29.0
13.5,23.084001371171325,30.0,29.0
14.0,23.084001371171325,30.0,29.0
14.5,23.09688689536415,30.0,29.0
15.0,23.135543467942625,30.0,29.0
15.5,23.161314516328275,30.0,29.0
16.0,23.19997108890675,30.0,29.0
16.5,23.19997108890675,30.0,29.0
17.0,23.2257421372924,30.0,29.0
17.5,23.238627661485225,30.0,29.0
18.0,23.30305528244935,30.0,29.0
18.5,23.328826330835,30.0,29.0
19.0,23.341711855027825,30.0,29.0
19.5,23.3803684276063,30.0,29.0
20.0,23.444796048570424,30.0,29.0
20.5,23.444796048570424,30.0,29.0
21.0,23.470567096956074,30.0,29.0
21.5,23.4834526211489,30.0,29.0
22.0,23.496338145341724,30.0,29.0
22.5,23.56076576630585,30.0,29.0
23.0,23.599422338884324,30.0,29.0
23.5,23.61230786307715,30.0,29.0
24.0,23.61230786307715,30.0,29.0
24.5,23.702506532426924,30.0,29.0
25.0,23.728277580812573,30.0,29.0
25.5,23.728277580812573,30.0,29.0
26.0,23.76693415339105,30.0,29.0
26.5,23.831361774355173,30.0,29.0
27.0,23.857132822740823,30.0,29.0
27.5,23.857132822740823,30.0,29.0
28.0,23.870018346933648,30.0,29.0
28.5,23.895789395319298,30.0,29.0
29.0,23.921560443704948,30.0,29.0
29.5,23.973102540476248,30.0,29.0
30.0,23.985988064669073,30.0,29.0
30.5,23.985988064669073,30.0,29.0
31.0,24.011759113054723,30.0,29.0
31.5,24.050415685633197,30.0,29.0
32.0,24.114843306597322,30.0,29.0
32.5,24.114843306597322,30.0,29.0
33.0,24.179270927561447,30.0,29.0
33.5,24.230813024332747,30.0,29.0
34.0,24.243698548525572,30.0,29.0
34.5,24.26946959691122,30.0,29.0
35.0,24.32101169368252,30.0,29.0
35.5,24.37255379045382,30.0,29.0
36.0,24.37255379045382,30.0,29.0
36.5,24.37255379045382,30.0,29.0
37.0,24.42409588722512,30.0,29.0
37.5,24.488523508189246,30.0,29.0
38.0,24.50140903238207,30.0,29.0
38.5,24.540065604960546,30.0,29.0
39.0,24.565836653346196,30.0,29.0
39.5,24.617378750117496,30.0,29.0
40.0,24.63026427431032,30.0,29.0
40.5,24.63026427431032,30.0,29.0
41.0,24.70757741946727,30.0,29.0
41.5,24.70757741946727,30.0,29.0
42.0,24.746233992045745,30.0,29.0
42.5,24.797776088817045,30.0,29.0
43.0,24.78489056462422,30.0,29.0
43.5,24.823547137202695,30.0,29.0
44.0,24.875089233973995,30.0,29.0
44.5,24.875089233973995,30.0,29.0
45.0,24.88797475816682,30.0,29.0
45.5,24.900860282359645,30.0,29.0
46.0,24.96528790332377,30.0,29.0
46.5,24.978173427516595,30.0,29.0
47.0,25.01683000009507,30.0,29.0
47.5,25.01683000009507,30.0,29.0
48.0,25.01683000009507,30.0,29.0
48.5,25.055486572673548,30.0,29.0
49.0,25.06837209686637,30.0,29.0
49.5,25.055486572673548,30.0,29.0
50.0,25.132799717830494,30.0,29.0
50.5,25.158570766216144,30.0,29.0
51.0,25.19722733879462,30.0,29.0
51.5,25.23588391137309,30.0,29.0
52.0,25.287426008144394,30.0,29.0
52.5,25.287426008144394,30.0,29.0
53.0,25.287426008144394,30.0,29.0
53.5,25.36473915330134,30.0,29.0
54.0,25.403395725879818,30.0,29.0
54.5,25.403395725879818,30.0,29.0
55.0,25.403395725879818,30.0,29.0
55.5,25.416281250072643,30.0,29.0
56.0,25.467823346843943,30.0,29.0
56.5,25.519365443615243,30.0,29.0
57.0,25.532250967808068,30.0,29.0
57.5,25.545136492000893,30.0,29.0
58.0,25.532250967808068,30.0,29.0
58.5,25.570907540386546,30.0,29.0
59.0,25.558022016193714,30.0,29.0
59.5,25.596678588772193,30.0,29.0
60.0,25.648220685543492,30.0,29.0
60.5,25.661106209736317,30.0,29.0
61.0,25.673991733929142,30.0,29.0
61.5,25.712648306507617,30.0,29.0
62.0,25.777075927471742,30.0,29.0
62.5,25.777075927471742,30.0,29.0
63.0,25.789961451664567,30.0,29.0
63.5,25.789961451664567,30.0,29.0
64.0,25.854389072628692,30.0,29.0
64.5,25.89304564520717,30.0,29.0
65.0,25.918816693592817,30.0,29.0
65.5,25.918816693592817,30.0,29.0
66.0,25.93170221778564,30.0,29.0
66.5,25.957473266171295,30.0,29.0
67.0,26.009015362942588,30.0,29.0
67.5,26.009015362942588,30.0,29.0
68.0,26.047671935521066,30.0,29.0
68.5,26.047671935521066,30.0,29.0
69.0,26.047671935521066,30.0,29.0
69.5,26.047671935521066,30.0,29.0
70.0,26.06055745971389,30.0,29.0
70.5,26.086328508099545,30.0,29.0
71.0,26.124985080678016,30.0,29.0
71.5,26.099214032292366,30.0,29.0
72.0,26.16364165325649,30.0,29.0
72.5,26.176527177449316,30.0,29.0
73.0,26.18941270164214,30.0,29.0
73.5,26.18941270164214,30.0,29.0
74.0,26.176527177449316,30.0,29.0
74.5,26.228069274220616,30.0,29.0
75.0,26.228069274220616,30.0,29.0
75.5,26.29249689518474,30.0,29.0
76.0,26.305382419377565,30.0,29.0
76.5,26.31826794357039,30.0,29.0
77.0,26.31826794357039,30.0,29.0
77.5,26.382695564534515,30.0,29.0
78.0,26.40846661292017,30.0,29.0
78.5,26.42135213711299,30.0,29.0
79.0,26.434237661305815,30.0,29.0
79.5,26.434237661305815,30.0,29.0
80.0,26.472894233884293,30.0,29.0
80.5,26.485779758077115,30.0,29.0
81.0,26.49866528226994,30.0,29.0
81.5,26.485779758077115,30.0,29.0
82.0,26.472894233884293,30.0,29.0
82.5,26.485779758077115,30.0,29.0
83.0,26.55020737904124,30.0,29.0
83.5,26.49866528226994,30.0,29.0
84.0,26.537321854848418,30.0,29.0
84.5,26.537321854848418,30.0,29.0
85.0,26.55020737904124,30.0,29.0
85.5,26.563092903234065,30.0,29.0
86.0,26.563092903234065,30.0,29.0
86.5,26.563092903234065,30.0,29.0
87.0,26.601749475812543,30.0,29.0
87.5,26.614635000005364,30.0,29.0
88.0,26.640406048391014,30.0,29.0
88.5,26.62752052419819,30.0,29.0
89.0,26.67906262096949,30.0,29.0
89.5,26.691948145162314,30.0,29.0
90.0,26.691948145162314,30.0,29.0
90.5,26.691948145162314,30.0,29.0
91.0,26.70483366935514,30.0,29.0
91.5,26.691948145162314,30.0,29.0
92.0,26.691948145162314,30.0,29.0
92.5,26.71771919354796,30.0,29.0
93.0,26.71771919354796,30.0,29.0
93.5,26.71771919354796,30.0,29.0
94.0,26.743490241933614,30.0,29.0
94.5,26.782146814512085,30.0,29.0
95.0,26.795032338704917,30.0,29.0
95.5,26.782146814512085,30.0,29.0
96.0,26.80791786289774,30.0,29.0
96.5,26.820803387090564,30.0,29.0
97.0,26.820803387090564,30.0,29.0
97.5,26.84657443547621,30.0,29.0
98.0,26.83368891128339,30.0,29.0
98.5,26.872345483861864,30.0,29.0
99.0,26.898116532247514,30.0,29.0
99.5,26.911002056440335,30.0,29.0
100.0,26.93677310482599,30.0,29.0
100.5,26.949658629018813,30.0,29.0
101.0,26.949658629018813,30.0,29.0
101.5,26.949658629018813,30.0,29.0
102.0,26.97542967740446,30.0,29.0
102.5,26.988315201597292,30.0,29.0
103.0,26.949658629018813,30.0,29.0
103.5,27.014086249982938,30.0,29.0
104.0,27.026971774175763,30.0,29.0
104.5,27.039857298368585,30.0,29.0
105.0,27.052742822561417,30.0,29.0
105.5,27.091399395139888,30.0,29.0
106.0,27.091399395139888,30.0,29.0
106.5,27.10428491933271,30.0,29.0
107.0,27.155827016104013,30.0,29.0
107.5,27.142941491911188,30.0,29.0
108.0,27.168712540296834,30.0,29.0
108.5,27.207369112875313,30.0,29.0
109.0,27.207369112875313,30.0,29.0
109.5,27.207369112875313,30.0,29.0
110.0,27.207369112875313,30.0,29.0
110.5,27.207369112875313,30.0,29.0
111.0,27.207369112875313,30.0,29.0
111.5,27.220254637068138,30.0,29.0
112.0,27.258911209646612,30.0,29.0
112.5,27.220254637068138,30.0,29.0
113.0,27.23314016126096,30.0,29.0
113.5,27.23314016126096,30.0,29.0
114.0,27.23314016126096,30.0,29.0
114.5,27.23314016126096,30.0,29.0
115.0,27.271796733839437,30.0,29.0
115.5,27.258911209646612,30.0,29.0
116.0,27.284682258032262,30.0,29.0
116.5,27.297567782225084,30.0,29.0
117.0,27.297567782225084,30.0,29.0
117.5,27.323338830610737,30.0,29.0
118.0,27.323338830610737,30.0,29.0
118.5,27.310453306417916,30.0,29.0
119.0,27.336224354803562,30.0,29.0
