Tiempo (s),Temperatura (°C),Temp. Máx (°C),Temp. Mín (°C)
187.5,28.263982096686956,40.0,20
188.0,28.23821104830131,40.0,20
188.5,28.225325524108484,40.0,20
189.0,28.23821104830131,40.0,20
189.5,28.23821104830131,40.0,20
190.0,28.251096572494134,40.0,20
190.5,28.251096572494134,40.0,20
191.0,28.276867620879788,40.0,20
191.5,28.276867620879788,40.0,20
192.0,28.276867620879788,40.0,20
192.5,28.28975314507261,40.0,20
193.0,28.341295241843913,40.0,20
193.5,28.31552419345826,40.0,20
194.0,28.341295241843913,40.0,20
194.5,28.32840971765108,40.0,20
195.0,28.31552419345826,40.0,20
195.5,28.354180766036734,40.0,20
196.0,28.354180766036734,40.0,20
196.5,28.341295241843913,40.0,20
197.0,28.36706629022956,40.0,20
197.5,28.36706629022956,40.0,20
198.0,28.36706629022956,40.0,20
198.5,28.36706629022956,40.0,20
199.0,28.36706629022956,40.0,20
199.5,28.36706629022956,40.0,20
200.0,28.354180766036734,40.0,20
200.5,28.36706629022956,40.0,20
201.0,28.379951814422384,40.0,20
201.5,28.379951814422384,40.0,20
202.0,28.379951814422384,40.0,20
202.5,28.392837338615205,40.0,20
203.0,28.405722862808037,40.0,20
203.5,28.405722862808037,40.0,20
204.0,28.405722862808037,40.0,20
204.5,28.41860838700086,40.0,20
205.0,28.431493911193684,40.0,20
205.5,28.41860838700086,40.0,20
206.0,28.405722862808037,40.0,20
206.5,28.45726495957933,40.0,20
207.0,28.431493911193684,40.0,20
207.5,28.470150483772162,40.0,20
208.0,28.45726495957933,40.0,20
208.5,28.483036007964984,40.0,20
209.0,28.470150483772162,40.0,20
209.5,28.470150483772162,40.0,20
210.0,28.45726495957933,40.0,20
210.5,28.483036007964984,40.0,20
211.0,28.483036007964984,40.0,20
211.5,28.49592153215781,40.0,20
212.0,28.49592153215781,40.0,20
212.5,28.49592153215781,40.0,20
213.0,28.49592153215781,40.0,20
213.5,28.483036007964984,40.0,20
214.0,28.49592153215781,40.0,20
214.5,28.49592153215781,40.0,20
215.0,28.49592153215781,40.0,20
215.5,28.49592153215781,40.0,20
216.0,28.521692580543455,40.0,20
216.5,28.508807056350634,40.0,20
217.0,28.49592153215781,40.0,20
217.5,28.49592153215781,40.0,20
218.0,28.534578104736287,40.0,20
218.5,28.54746362892911,40.0,20
219.0,28.508807056350634,40.0,20
219.5,28.508807056350634,40.0,20
220.0,28.521692580543455,40.0,20
220.5,28.560349153121933,40.0,20
221.0,28.54746362892911,40.0,20
221.5,28.521692580543455,40.0,20
222.0,28.58612020150758,40.0,20
222.5,28.560349153121933,40.0,20
223.0,28.58612020150758,40.0,20
223.5,28.57323467731476,40.0,20
224.0,28.59900572570041,40.0,20
224.5,28.54746362892911,40.0,20
225.0,28.57323467731476,40.0,20
225.5,28.58612020150758,40.0,20
226.0,28.57323467731476,40.0,20
226.5,28.560349153121933,40.0,20
227.0,28.560349153121933,40.0,20
227.5,28.59900572570041,40.0,20
228.0,28.59900572570041,40.0,20
228.5,28.560349153121933,40.0,20
229.0,28.624776774086058,40.0,20
229.5,28.624776774086058,40.0,20
230.0,28.59900572570041,40.0,20
230.5,28.624776774086058,40.0,20
231.0,28.611891249893233,40.0,20
231.5,28.637662298278883,40.0,20
232.0,28.624776774086058,40.0,20
232.5,28.624776774086058,40.0,20
233.0,28.624776774086058,40.0,20
233.5,28.624776774086058,40.0,20
234.0,28.624776774086058,40.0,20
234.5,28.624776774086058,40.0,20
235.0,28.624776774086058,40.0,20
235.5,28.624776774086058,40.0,20
236.0,28.650547822471705,40.0,20
236.5,28.663433346664537,40.0,20
237.0,28.637662298278883,40.0,20
237.5,28.637662298278883,40.0,20
238.0,28.663433346664537,40.0,20
238.5,28.663433346664537,40.0,20
239.0,28.689204395050183,40.0,20
239.5,28.663433346664537,40.0,20
240.0,28.650547822471705,40.0,20
240.5,28.702089919243008,40.0,20
241.0,28.676318870857358,40.0,20
241.5,28.676318870857358,40.0,20
242.0,28.689204395050183,40.0,20
242.5,28.689204395050183,40.0,20
243.0,28.689204395050183,40.0,20
243.5,28.650547822471705,40.0,20
244.0,28.689204395050183,40.0,20
244.5,28.702089919243008,40.0,20
245.0,28.71497544343583,40.0,20
245.5,28.689204395050183,40.0,20
246.0,28.702089919243008,40.0,20
246.5,28.72786096762866,40.0,20
247.0,28.71497544343583,40.0,20
247.5,28.71497544343583,40.0,20
248.0,28.702089919243008,40.0,20
248.5,28.72786096762866,40.0,20
249.0,28.740746491821483,40.0,20
249.5,28.71497544343583,40.0,20
250.0,28.740746491821483,40.0,20
250.5,28.740746491821483,40.0,20
251.0,28.753632016014308,40.0,20
251.5,28.753632016014308,40.0,20
252.0,28.753632016014308,40.0,20
252.5,28.740746491821483,40.0,20
253.0,28.766517540207133,40.0,20
253.5,28.753632016014308,40.0,20
254.0,28.779403064399954,40.0,20
254.5,28.766517540207133,40.0,20
255.0,28.753632016014308,40.0,20
255.5,28.792288588592786,40.0,20
256.0,28.766517540207133,40.0,20
256.5,28.766517540207133,40.0,20
257.0,28.766517540207133,40.0,20
257.5,28.753632016014308,40.0,20
258.0,28.766517540207133,40.0,20
258.5,28.753632016014308,40.0,20
259.0,28.779403064399954,40.0,20
259.5,28.766517540207133,40.0,20
260.0,28.766517540207133,40.0,20
260.5,28.818059636978433,40.0,20
261.0,28.779403064399954,40.0,20
261.5,28.792288588592786,40.0,20
262.0,28.766517540207133,40.0,20
262.5,28.779403064399954,40.0,20
263.0,28.766517540207133,40.0,20
263.5,28.792288588592786,40.0,20
264.0,28.792288588592786,40.0,20
264.5,28.805174112785608,40.0,20
265.0,28.805174112785608,40.0,20
265.5,28.805174112785608,40.0,20
266.0,28.805174112785608,40.0,20
266.5,28.818059636978433,40.0,20
267.0,28.779403064399954,40.0,20
267.5,28.805174112785608,40.0,20
268.0,28.779403064399954,40.0,20
268.5,28.779403064399954,40.0,20
269.0,28.818059636978433,40.0,20
269.5,28.805174112785608,40.0,20
270.0,28.805174112785608,40.0,20
270.5,28.818059636978433,40.0,20
271.0,28.818059636978433,40.0,20
271.5,28.805174112785608,40.0,20
272.0,28.830945161171257,40.0,20
272.5,28.818059636978433,40.0,20
273.0,28.84383068536408,40.0,20
273.5,28.869601733749732,40.0,20
274.0,28.85671620955691,40.0,20
274.5,28.84383068536408,40.0,20
275.0,28.869601733749732,40.0,20
275.5,28.85671620955691,40.0,20
276.0,28.85671620955691,40.0,20
276.5,28.882487257942557,40.0,20
277.0,28.882487257942557,40.0,20
277.5,28.895372782135382,40.0,20
278.0,28.882487257942557,40.0,20
278.5,28.895372782135382,40.0,20
279.0,28.895372782135382,40.0,20
279.5,28.882487257942557,40.0,20
280.0,28.895372782135382,40.0,20
280.5,28.908258306328204,40.0,20
281.0,28.895372782135382,40.0,20
281.5,28.934029354713857,40.0,20
282.0,28.908258306328204,40.0,20
282.5,28.934029354713857,40.0,20
283.0,28.921143830521036,40.0,20
283.5,28.946914878906682,40.0,20
284.0,28.959800403099507,40.0,20
284.5,28.97268592729233,40.0,20
285.0,28.934029354713857,40.0,20
285.5,28.98557145148516,40.0,20
286.0,28.998456975677982,40.0,20
286.5,28.98557145148516,40.0,20
287.0,28.998456975677982,40.0,20
287.5,29.011342499870807,40.0,20
288.0,28.998456975677982,40.0,20
288.5,28.98557145148516,40.0,20
289.0,28.998456975677982,40.0,20
289.5,28.998456975677982,40.0,20
290.0,29.024228024063632,40.0,20
290.5,29.011342499870807,40.0,20
291.0,29.011342499870807,40.0,20
291.5,29.024228024063632,40.0,20
292.0,29.024228024063632,40.0,20
292.5,29.049999072449285,40.0,20
293.0,29.049999072449285,40.0,20
293.5,29.049999072449285,40.0,20
294.0,29.07577012083493,40.0,20
294.5,29.062884596642107,40.0,20
295.0,29.062884596642107,40.0,20
295.5,29.11442669341341,40.0,20
296.0,29.088655645027757,40.0,20
296.5,29.07577012083493,40.0,20
297.0,29.11442669341341,40.0,20
297.5,29.062884596642107,40.0,20
298.0,29.049999072449285,40.0,20
298.5,29.049999072449285,40.0,20
299.0,29.07577012083493,40.0,20
299.5,29.101541169220578,40.0,20
300.0,29.062884596642107,40.0,20
300.5,29.11442669341341,40.0,20
301.0,29.101541169220578,40.0,20
301.5,29.07577012083493,40.0,20
302.0,29.049999072449285,40.0,20
302.5,29.062884596642107,40.0,20
303.0,29.088655645027757,40.0,20
303.5,29.101541169220578,40.0,20
304.0,29.088655645027757,40.0,20
304.5,29.07577012083493,40.0,20
