Tiempo (s),Temperatura (°C),Temp. Máx (°C),Temp. Mín (°C)
0.5,22.285098871216178,25,20
1.0,22.478381734108552,25,20
1.5,22.478381734108552,25,20
2.0,22.439725161530077,25,20
2.5,22.491267258301377,25,20
3.0,22.504152782494202,25,20
3.5,22.504152782494202,25,20
4.0,22.491267258301377,25,20
4.5,22.517038306687027,25,20
5.0,22.517038306687027,25,20
5.5,22.517038306687027,25,20
6.0,22.517038306687027,25,20
6.5,22.529923830879852,25,20
7.0,22.555694879265502,25,20
7.5,22.555694879265502,25,20
8.0,22.542809355072677,25,20
8.5,22.568580403458327,25,20
9.0,22.568580403458327,25,20
9.5,22.568580403458327,25,20
10.0,22.568580403458327,25,20
10.5,22.568580403458327,25,20
11.0,22.568580403458327,25,20
11.5,22.594351451843977,25,20
12.0,22.581465927651152,25,20
12.5,22.607236976036802,25,20
13.0,22.645893548615277,25,20
13.5,22.633008024422452,25,20
14.0,22.671664597000927,25,20
14.5,22.645893548615277,25,20
15.0,22.6587790728081,25,20
15.5,22.697435645386577,25,20
16.0,22.697435645386577,25,20
16.5,22.697435645386577,25,20
17.0,22.697435645386577,25,20
17.5,22.723206693772227,25,20
18.0,22.723206693772227,25,20
18.5,22.723206693772227,25,20
19.0,22.748977742157876,25,20
19.5,22.7618632663507,25,20
20.0,22.800519838929176,25,20
20.5,22.826290887314826,25,20
21.0,22.826290887314826,25,20
21.5,22.83917641150765,25,20
22.0,22.826290887314826,25,20
22.5,22.83917641150765,25,20
23.0,22.83917641150765,25,20
23.5,22.83917641150765,25,20
24.0,22.83917641150765,25,20
24.5,22.877832984086126,25,20
25.0,22.89071850827895,25,20
25.5,22.929375080857426,21.0,20
26.0,23.187085564713925,21.0,20
26.5,23.14842899213545,21.0,20
27.0,23.1742000405211,21.0,20
27.5,23.161314516328275,21.0,20
28.0,23.135543467942625,21.0,20
28.5,23.19997108890675,21.0,20
29.0,23.19997108890675,21.0,20
29.5,23.19997108890675,21.0,20
30.0,23.161314516328275,21.0,20
30.5,23.161314516328275,21.0,20
31.0,23.14842899213545,21.0,20
31.5,23.1226579437498,21.0,20
32.0,23.109772419556975,21.0,20
32.5,23.1226579437498,21.0,20
33.0,23.084001371171325,21.0,20
33.5,23.09688689536415,21.0,20
34.0,23.109772419556975,21.0,20
34.5,23.084001371171325,21.0,20
35.0,23.084001371171325,21.0,20
35.5,23.084001371171325,21.0,20
36.0,23.084001371171325,21.0,20
36.5,23.058230322785676,21.0,20
37.0,23.0711158469785,21.0,20
37.5,23.04534479859285,21.0,20
38.0,23.04534479859285,21.0,20
38.5,22.99380270182155,21.0,20
39.0,22.929375080857426,21.0,20
39.5,22.903604032471776,21.0,20
40.0,22.955146129243076,21.0,20
40.5,22.94226060505025,21.0,20
41.0,22.955146129243076,21.0,20
41.5,22.9164895566646,21.0,20
42.0,22.9164895566646,21.0,20
42.5,22.903604032471776,21.0,20
43.0,22.852061935700476,21.0,20
43.5,22.83917641150765,21.0,20
44.0,22.826290887314826,21.0,20
44.5,22.800519838929176,21.0,20
45.0,22.826290887314826,21.0,20
45.5,22.826290887314826,21.0,20
46.0,22.826290887314826,21.0,20
46.5,22.7618632663507,21.0,20
47.0,22.826290887314826,21.0,20
47.5,22.774748790543526,21.0,20
48.0,22.78763431473635,21.0,20
48.5,22.7618632663507,21.0,20
49.0,22.73609221796505,21.0,20
49.5,22.671664597000927,21.0,20
50.0,22.723206693772227,21.0,20
50.5,22.7103211695794,21.0,20
51.0,22.6587790728081,21.0,20
51.5,22.697435645386577,21.0,20
52.0,22.68455012119375,21.0,20
52.5,22.671664597000927,21.0,20
53.0,22.68455012119375,21.0,20
53.5,22.697435645386577,21.0,20
54.0,22.594351451843977,21.0,20
54.5,22.620122500229627,21.0,20
55.0,22.607236976036802,21.0,20
55.5,22.607236976036802,21.0,20
56.0,22.607236976036802,21.0,20
56.5,22.529923830879852,21.0,20
57.0,22.517038306687027,21.0,20
57.5,22.568580403458327,21.0,20
58.0,22.517038306687027,21.0,20
58.5,22.581465927651152,21.0,20
59.0,22.555694879265502,21.0,20
59.5,22.555694879265502,21.0,20
60.0,22.555694879265502,21.0,20
60.5,22.491267258301377,21.0,20
61.0,22.465496209915727,21.0,20
61.5,22.517038306687027,21.0,20
62.0,22.504152782494202,21.0,20
62.5,22.529923830879852,21.0,20
63.0,22.504152782494202,21.0,20
63.5,22.478381734108552,21.0,20
64.0,22.478381734108552,21.0,20
64.5,22.517038306687027,21.0,20
65.0,22.517038306687027,21.0,20
65.5,22.542809355072677,21.0,20
66.0,22.504152782494202,21.0,20
66.5,22.568580403458327,21.0,20
67.0,22.517038306687027,21.0,20
67.5,22.504152782494202,21.0,20
68.0,22.542809355072677,21.0,20
68.5,22.542809355072677,21.0,20
69.0,22.568580403458327,21.0,20
69.5,22.555694879265502,21.0,20
70.0,22.517038306687027,21.0,20
70.5,22.529923830879852,21.0,20
71.0,22.504152782494202,21.0,20
71.5,22.439725161530077,21.0,20
72.0,22.529923830879852,21.0,20
72.5,22.517038306687027,21.0,20
73.0,22.491267258301377,21.0,20
73.5,22.478381734108552,21.0,20
74.0,22.555694879265502,21.0,20
74.5,22.478381734108552,21.0,20
75.0,22.465496209915727,21.0,20
75.5,22.504152782494202,21.0,20
76.0,22.504152782494202,21.0,20
76.5,22.517038306687027,21.0,20
77.0,22.491267258301377,21.0,20
77.5,22.504152782494202,21.0,20
78.0,22.452610685722902,21.0,20
78.5,22.491267258301377,21.0,20
79.0,22.465496209915727,21.0,20
79.5,22.452610685722902,21.0,20
80.0,22.465496209915727,21.0,20
80.5,22.465496209915727,21.0,20
81.0,22.465496209915727,21.0,20
81.5,22.413954113144428,21.0,20
82.0,22.452610685722902,21.0,20
82.5,22.439725161530077,21.0,20
83.0,22.465496209915727,21.0,20
83.5,22.401068588951603,21.0,20
84.0,22.452610685722902,21.0,20
84.5,22.465496209915727,21.0,20
85.0,22.413954113144428,21.0,20
85.5,22.439725161530077,21.0,20
86.0,22.426839637337252,21.0,20
86.5,22.452610685722902,21.0,20
87.0,22.439725161530077,21.0,20
87.5,22.388183064758778,21.0,20
88.0,22.426839637337252,21.0,20
88.5,22.401068588951603,21.0,20
89.0,22.349526492180303,21.0,20
89.5,22.413954113144428,21.0,20
90.0,22.349526492180303,21.0,20
90.5,22.401068588951603,21.0,20
91.0,22.401068588951603,21.0,20
91.5,22.349526492180303,21.0,20
92.0,22.336640967987478,21.0,20
92.5,22.362412016373128,21.0,20
93.0,22.349526492180303,21.0,20
93.5,22.323755443794653,21.0,20
94.0,22.336640967987478,21.0,20
