Tiempo (s),Temperatura (°C),Temp. Máx (°C),Temp. Mín (°C)
80.5,26.949658629018813,40.0,39.0
81.0,26.96254415321164,40.0,39.0
81.5,26.96254415321164,40.0,39.0
82.0,26.988315201597292,40.0,39.0
82.5,27.026971774175763,40.0,39.0
83.0,27.026971774175763,40.0,39.0
83.5,27.065628346754238,40.0,39.0
84.0,27.065628346754238,40.0,39.0
84.5,27.078513870947063,40.0,39.0
85.0,27.078513870947063,40.0,39.0
85.5,27.078513870947063,40.0,39.0
86.0,27.078513870947063,40.0,39.0
86.5,27.078513870947063,40.0,39.0
87.0,27.078513870947063,40.0,39.0
87.5,27.078513870947063,40.0,39.0
88.0,27.091399395139888,40.0,39.0
88.5,27.078513870947063,40.0,39.0
89.0,27.10428491933271,40.0,39.0
89.5,27.091399395139888,40.0,39.0
90.0,27.10428491933271,40.0,39.0
90.5,27.091399395139888,40.0,39.0
91.0,27.078513870947063,40.0,39.0
91.5,27.091399395139888,40.0,39.0
92.0,27.10428491933271,40.0,39.0
92.5,27.142941491911188,40.0,39.0
93.0,27.168712540296834,40.0,39.0
93.5,27.194483588682488,40.0,39.0
94.0,27.207369112875313,40.0,39.0
94.5,27.207369112875313,40.0,39.0
95.0,27.207369112875313,40.0,39.0
95.5,27.207369112875313,40.0,39.0
96.0,27.23314016126096,40.0,39.0
96.5,27.23314016126096,40.0,39.0
97.0,27.23314016126096,40.0,39.0
97.5,27.23314016126096,40.0,39.0
98.0,27.207369112875313,40.0,39.0
98.5,27.284682258032262,40.0,39.0
99.0,27.258911209646612,40.0,39.0
99.5,27.271796733839437,40.0,39.0
100.0,27.284682258032262,40.0,39.0
100.5,27.323338830610737,40.0,39.0
101.0,27.310453306417916,40.0,39.0
101.5,27.323338830610737,40.0,39.0
102.0,27.336224354803562,40.0,39.0
102.5,27.336224354803562,40.0,39.0
103.0,27.336224354803562,40.0,39.0
103.5,27.36199540318921,40.0,39.0
104.0,27.36199540318921,40.0,39.0
104.5,27.387766451574862,40.0,39.0
105.0,27.400651975767687,40.0,39.0
105.5,27.426423024153333,40.0,39.0
106.0,27.439308548346165,40.0,39.0
106.5,27.46507959673181,40.0,39.0
107.0,27.46507959673181,40.0,39.0
107.5,27.46507959673181,40.0,39.0
108.0,27.46507959673181,40.0,39.0
108.5,27.50373616931029,40.0,39.0
109.0,27.529507217695937,40.0,39.0
109.5,27.529507217695937,40.0,39.0
110.0,27.54239274188876,40.0,39.0
110.5,27.568163790274415,40.0,39.0
111.0,27.59393483866006,40.0,39.0
111.5,27.59393483866006,40.0,39.0
112.0,27.59393483866006,40.0,39.0
112.5,27.59393483866006,40.0,39.0
113.0,27.606820362852886,40.0,39.0
113.5,27.606820362852886,40.0,39.0
114.0,27.658362459624186,40.0,39.0
114.5,27.684133508009833,40.0,39.0
115.0,27.709904556395486,40.0,39.0
115.5,27.697019032202665,40.0,39.0
116.0,27.72279008058831,40.0,39.0
116.5,27.72279008058831,40.0,39.0
117.0,27.72279008058831,40.0,39.0
117.5,27.72279008058831,40.0,39.0
118.0,27.72279008058831,40.0,39.0
118.5,27.72279008058831,40.0,39.0
119.0,27.72279008058831,40.0,39.0
119.5,27.735675604781136,40.0,39.0
120.0,27.748561128973957,40.0,39.0
120.5,27.76144665316679,40.0,39.0
121.0,27.735675604781136,40.0,39.0
121.5,27.76144665316679,40.0,39.0
122.0,27.735675604781136,40.0,39.0
122.5,27.77433217735961,40.0,39.0
123.0,27.748561128973957,40.0,39.0
123.5,27.735675604781136,40.0,39.0
124.0,27.735675604781136,40.0,39.0
124.5,27.787217701552436,40.0,39.0
125.0,27.77433217735961,40.0,39.0
125.5,27.812988749938082,40.0,39.0
126.0,27.812988749938082,40.0,39.0
126.5,27.825874274130914,40.0,39.0
127.0,27.825874274130914,40.0,39.0
127.5,27.825874274130914,40.0,39.0
128.0,27.838759798323736,40.0,39.0
128.5,27.838759798323736,40.0,39.0
129.0,27.85164532251656,40.0,39.0
129.5,27.85164532251656,40.0,39.0
130.0,27.825874274130914,40.0,39.0
130.5,27.864530846709386,40.0,39.0
131.0,27.85164532251656,40.0,39.0
131.5,27.85164532251656,40.0,39.0
132.0,27.85164532251656,40.0,39.0
132.5,27.85164532251656,40.0,39.0
133.0,27.864530846709386,40.0,39.0
133.5,27.864530846709386,40.0,39.0
134.0,27.877416370902207,40.0,39.0
134.5,27.89030189509504,40.0,39.0
135.0,27.877416370902207,40.0,39.0
135.5,27.864530846709386,40.0,39.0
136.0,27.864530846709386,40.0,39.0
136.5,27.864530846709386,40.0,39.0
137.0,27.877416370902207,40.0,39.0
137.5,27.85164532251656,40.0,39.0
138.0,27.877416370902207,40.0,39.0
138.5,27.864530846709386,40.0,39.0
139.0,27.85164532251656,40.0,39.0
139.5,27.877416370902207,40.0,39.0
140.0,27.85164532251656,40.0,39.0
140.5,27.877416370902207,40.0,39.0
141.0,27.877416370902207,40.0,39.0
141.5,27.916072943480685,40.0,39.0
142.0,27.92895846767351,40.0,39.0
142.5,27.94184399186633,40.0,39.0
143.0,27.916072943480685,40.0,39.0
143.5,27.94184399186633,40.0,39.0
144.0,27.92895846767351,40.0,39.0
144.5,27.916072943480685,40.0,39.0
145.0,27.967615040251985,40.0,39.0
145.5,27.98050056444481,40.0,39.0
146.0,27.967615040251985,40.0,39.0
146.5,27.967615040251985,40.0,39.0
147.0,27.993386088637635,40.0,39.0
147.5,28.03204266121611,40.0,39.0
148.0,28.01915713702329,40.0,39.0
148.5,28.03204266121611,40.0,39.0
149.0,27.993386088637635,40.0,39.0
149.5,28.006271612830457,40.0,39.0
150.0,28.01915713702329,40.0,39.0
150.5,28.01915713702329,40.0,39.0
151.0,27.993386088637635,40.0,39.0
151.5,28.01915713702329,40.0,39.0
152.0,28.03204266121611,40.0,39.0
152.5,28.006271612830457,40.0,39.0
153.0,28.044928185408935,40.0,39.0
153.5,28.044928185408935,40.0,39.0
154.0,28.083584757987413,40.0,39.0
154.5,28.083584757987413,40.0,39.0
155.0,28.10935580637306,40.0,39.0
155.5,28.10935580637306,40.0,39.0
156.0,28.096470282180235,40.0,39.0
156.5,28.10935580637306,40.0,39.0
157.0,28.122241330565885,40.0,39.0
157.5,28.148012378951538,40.0,39.0
158.0,28.135126854758706,40.0,39.0
158.5,28.10935580637306,40.0,39.0
159.0,28.148012378951538,40.0,39.0
159.5,28.10935580637306,40.0,39.0
160.0,28.10935580637306,40.0,39.0
160.5,28.122241330565885,40.0,39.0
161.0,28.10935580637306,40.0,39.0
161.5,28.10935580637306,40.0,39.0
162.0,28.122241330565885,40.0,39.0
162.5,28.10935580637306,40.0,39.0
163.0,28.096470282180235,40.0,39.0
163.5,28.096470282180235,40.0,39.0
164.0,28.10935580637306,40.0,39.0
164.5,28.10935580637306,40.0,39.0
165.0,28.096470282180235,40.0,39.0
165.5,28.096470282180235,40.0,39.0
166.0,28.096470282180235,40.0,39.0
166.5,28.10935580637306,40.0,39.0
167.0,28.10935580637306,40.0,39.0
167.5,28.096470282180235,40.0,39.0
168.0,28.083584757987413,40.0,39.0
168.5,28.10935580637306,40.0,39.0
169.0,28.096470282180235,40.0,39.0
169.5,28.10935580637306,40.0,39.0
170.0,28.096470282180235,40.0,39.0
170.5,28.10935580637306,40.0,39.0
171.0,28.10935580637306,40.0,39.0
171.5,28.096470282180235,40.0,39.0
172.0,28.083584757987413,40.0,39.0
172.5,28.096470282180235,40.0,39.0
173.0,28.10935580637306,40.0,39.0
173.5,28.10935580637306,40.0,39.0
174.0,28.096470282180235,40.0,39.0
174.5,28.10935580637306,40.0,39.0
175.0,28.10935580637306,40.0,39.0
175.5,28.096470282180235,40.0,39.0
176.0,28.10935580637306,40.0,39.0
176.5,28.10935580637306,40.0,39.0
177.0,28.10935580637306,40.0,39.0
177.5,28.10935580637306,40.0,39.0
178.0,28.148012378951538,40.0,39.0
178.5,28.16089790314436,40.0,39.0
179.0,28.19955447572283,40.0,39.0
179.5,28.19955447572283,40.0,39.0
180.0,28.212439999915663,40.0,39.0
180.5,28.225325524108484,40.0,39.0
181.0,28.23821104830131,40.0,39.0
181.5,28.225325524108484,40.0,39.0
182.0,28.251096572494134,40.0,39.0
182.5,28.251096572494134,40.0,39.0
183.0,28.302638669265434,40.0,39.0
183.5,28.341295241843913,40.0,39.0
184.0,28.36706629022956,40.0,39.0
184.5,28.302638669265434,40.0,39.0
185.0,28.31552419345826,40.0,39.0
185.5,28.354180766036734,40.0,39.0
186.0,28.354180766036734,40.0,39.0
186.5,28.36706629022956,40.0,39.0
187.0,28.36706629022956,40.0,39.0
187.5,28.36706629022956,40.0,39.0
188.0,28.379951814422384,40.0,39.0
188.5,28.41860838700086,40.0,39.0
189.0,28.392837338615205,40.0,39.0
189.5,28.41860838700086,40.0,39.0
190.0,28.44437943538651,40.0,39.0
190.5,28.45726495957933,40.0,39.0
191.0,28.45726495957933,40.0,39.0
191.5,28.483036007964984,40.0,39.0
192.0,28.49592153215781,40.0,39.0
192.5,28.49592153215781,40.0,39.0
193.0,28.49592153215781,40.0,39.0
193.5,28.470150483772162,40.0,39.0
194.0,28.49592153215781,40.0,39.0
194.5,28.508807056350634,40.0,39.0
195.0,28.49592153215781,40.0,39.0
195.5,28.508807056350634,40.0,39.0
196.0,28.508807056350634,40.0,39.0
196.5,28.49592153215781,40.0,39.0
197.0,28.49592153215781,40.0,39.0
197.5,28.49592153215781,40.0,39.0
198.0,28.49592153215781,40.0,39.0
198.5,28.49592153215781,40.0,39.0
199.0,28.49592153215781,40.0,39.0
199.5,28.470150483772162,40.0,39.0
200.0,28.44437943538651,40.0,39.0
200.5,28.45726495957933,40.0,39.0
201.0,28.483036007964984,40.0,39.0
201.5,28.49592153215781,40.0,39.0
202.0,28.483036007964984,40.0,39.0
202.5,28.470150483772162,40.0,39.0
203.0,28.49592153215781,40.0,39.0
203.5,28.483036007964984,40.0,39.0
204.0,28.49592153215781,40.0,39.0
204.5,28.483036007964984,40.0,39.0
205.0,28.49592153215781,40.0,39.0
205.5,28.483036007964984,40.0,39.0
206.0,28.49592153215781,40.0,39.0
206.5,28.508807056350634,40.0,39.0
207.0,28.483036007964984,40.0,39.0
207.5,28.470150483772162,40.0,39.0
208.0,28.483036007964984,40.0,39.0
208.5,28.45726495957933,40.0,39.0
209.0,28.470150483772162,40.0,39.0
209.5,28.470150483772162,40.0,39.0
210.0,28.470150483772162,40.0,39.0
210.5,28.470150483772162,40.0,39.0
211.0,28.49592153215781,40.0,39.0
211.5,28.483036007964984,40.0,39.0
212.0,28.49592153215781,40.0,39.0
212.5,28.49592153215781,40.0,39.0
213.0,28.49592153215781,40.0,39.0
213.5,28.49592153215781,40.0,39.0
214.0,28.470150483772162,40.0,39.0
214.5,28.470150483772162,40.0,39.0
215.0,28.45726495957933,40.0,39.0
215.5,28.483036007964984,40.0,39.0
216.0,28.483036007964984,40.0,39.0
216.5,28.470150483772162,40.0,39.0
217.0,28.483036007964984,40.0,39.0
217.5,28.44437943538651,40.0,39.0
218.0,28.41860838700086,40.0,39.0
218.5,28.41860838700086,40.0,39.0
219.0,28.41860838700086,40.0,39.0
219.5,28.45726495957933,40.0,39.0
220.0,28.392837338615205,40.0,39.0
220.5,28.41860838700086,40.0,39.0
221.0,28.41860838700086,40.0,39.0
221.5,28.392837338615205,40.0,39.0
222.0,28.392837338615205,40.0,39.0
222.5,28.405722862808037,40.0,39.0
223.0,28.379951814422384,40.0,39.0
223.5,28.379951814422384,40.0,39.0
224.0,28.36706629022956,40.0,39.0
224.5,28.36706629022956,40.0,39.0
225.0,28.36706629022956,40.0,39.0
225.5,28.354180766036734,40.0,39.0
226.0,28.36706629022956,40.0,39.0
226.5,28.36706629022956,40.0,39.0
227.0,28.36706629022956,40.0,39.0
227.5,28.36706629022956,40.0,39.0
228.0,28.341295241843913,40.0,39.0
228.5,28.36706629022956,40.0,39.0
229.0,28.354180766036734,40.0,39.0
229.5,28.341295241843913,40.0,39.0
230.0,28.354180766036734,40.0,39.0
230.5,28.354180766036734,40.0,39.0
231.0,28.36706629022956,40.0,39.0
231.5,28.36706629022956,40.0,39.0
232.0,28.36706629022956,40.0,39.0
232.5,28.379951814422384,40.0,39.0
233.0,28.379951814422384,40.0,39.0
233.5,28.379951814422384,40.0,39.0
234.0,28.36706629022956,40.0,39.0
234.5,28.392837338615205,40.0,39.0
235.0,28.379951814422384,40.0,39.0
235.5,28.36706629022956,40.0,39.0
236.0,28.36706629022956,40.0,39.0
236.5,28.36706629022956,40.0,39.0
237.0,28.379951814422384,40.0,39.0
237.5,28.405722862808037,40.0,39.0
238.0,28.405722862808037,40.0,39.0
238.5,28.41860838700086,40.0,39.0
239.0,28.41860838700086,40.0,39.0
239.5,28.44437943538651,40.0,39.0
240.0,28.470150483772162,40.0,39.0
240.5,28.470150483772162,40.0,39.0
241.0,28.470150483772162,40.0,39.0
241.5,28.483036007964984,40.0,39.0
